rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
34,1,"The Company of Wolves",1984,http://www.icheckmovies.com/movies/the+company+of+wolves/,1688,108,18,5,141,,http://www.imdb.com/title/tt0087075/,"2018-04-28 22:52:12",no,no,no,no
35,1,"Conan the Barbarian",1982,http://www.icheckmovies.com/movies/conan+the+barbarian/,9544,320,120,3,162,,http://www.imdb.com/title/tt0082198/,"2018-10-17 22:00:40",no,no,no,no
36,1,"Conan the Destroyer",1984,http://www.icheckmovies.com/movies/conan+the+destroyer/,3642,63,94,2,61,,http://www.imdb.com/title/tt0087078/,"2018-10-30 22:11:07",no,no,no,no
37,1,"The Dark Crystal",1982,http://www.icheckmovies.com/movies/the+dark+crystal/,4325,302,46,1,129,,http://www.imdb.com/title/tt0083791/,"2018-11-08 00:34:14",no,no,no,no
38,1,"The Seeker: The Dark Is Rising",2007,http://www.icheckmovies.com/movies/the+seeker+the+dark+is+rising/,600,2,57,1,23,,http://www.imdb.com/title/tt0484562/,no,no,no,no,no
39,1,Deathstalker,1983,http://www.icheckmovies.com/movies/deathstalker/,347,8,20,2,39,,http://www.imdb.com/title/tt0087127/,no,no,no,no,no
40,2,"Die Abenteuer des Prinzen Achmed",1926,http://www.icheckmovies.com/movies/die+abenteuer+des+prinzen+achmed/,2257,216,12,10,213,"The Adventures of Prince Achmed",http://www.imdb.com/title/tt0015532/,"2018-12-05 22:01:20",no,no,no,no
41,2,"Die Blechtrommel",1979,http://www.icheckmovies.com/movies/die+blechtrommel/,3853,276,64,15,264,"The Tin Drum",http://www.imdb.com/title/tt0078875/,"2018-04-26 21:41:18",no,no,no,no
42,2,"Die Nibelungen: Kriemhilds Rache",1924,http://www.icheckmovies.com/movies/die+nibelungen+kriemhilds+rache/,992,98,11,11,200,"Die Nibelungen: Kriemhild's Revenge",http://www.imdb.com/title/tt0015174/,"2018-06-09 19:25:14",no,no,no,no
43,2,"Die Nibelungen: Siegfried",1924,http://www.icheckmovies.com/movies/die+nibelungen+siegfried/,1334,152,11,11,231,,http://www.imdb.com/title/tt0015175/,"2018-06-09 19:25:13",no,no,no,no
